ID_ORIGEN;LISTA_CARGA;FECHA_INGRESO;FECHA_EMISION;TOT_LPN;TOT_UNI;FECHA_RECEPCION;DESTINO;DESC_ZONA;ESTADO;MNFST
70;5629747;2022-10-13 15:45:13.0;2022-10-13 15:49:11.0;362;5024;2022-10-18 11:27:42.0;29;ALAMEDA CENTRO;Recepcionada;'5629747',
70;5629654;2022-10-13 15:57:06.0;2022-10-13 15:57:54.0;219;3016;2022-10-14 09:55:33.0;115;QUILPUE;Recepcionada;'5629654',
70;5629767;2022-10-13 16:03:08.0;2022-10-13 16:05:43.0;324;5499;2022-10-14 09:28:17.0;69;SAN BERNARDO;Recepcionada;'5629767',
70;5629628;2022-10-13 16:21:20.0;2022-10-13 16:24:39.0;959;14512;2022-10-17 15:39:46.0;31;COPIAPO;Recepcionada;'5629628',
48;9787921;2022-10-13 17:06:06.0;2022-10-14 11:21:19.0;1;3;2022-10-17 19:14:59.0;14;RANCAGUA;Recepcionada;'9787921',
48;9787912;2022-10-13 17:06:06.0;2022-10-14 11:23:17.0;5;6;2022-10-17 10:18:43.0;8;PUENTE ALTO;Recepcionada;'9787912',
48;9787914;2022-10-13 17:12:06.0;2022-10-14 11:25:07.0;4;4;2022-10-17 12:07:10.0;60;VIÑA CENTRO;Recepcionada;'9787914',
48;9787917;2022-10-13 17:12:07.0;2022-10-14 11:20:37.0;2;4;2022-10-15 12:10:53.0;66;MAIPU;Recepcionada;'9787917',
48;9787897;2022-10-13 17:12:07.0;2022-10-14 11:20:56.0;13;17;2022-10-18 11:33:14.0;29;ALAMEDA CENTRO;Recepcionada;'9787897',
70;5629651;2022-10-14 09:57:07.0;2022-10-14 10:56:09.0;233;3343;2022-10-18 11:10:53.0;25;PUERTO MONTT;Recepcionada;'5629651',
70;5629606;2022-10-14 10:03:10.0;2022-10-14 10:10:14.0;500;7087;2022-10-17 21:25:54.0;3;CALAMA;Recepcionada;'5629606',
70;5629756;2022-10-14 10:06:10.0;2022-10-14 10:21:20.0;424;5975;2022-10-18 10:36:07.0;11;MELIPILLA;Recepcionada;'5629756',
70;5629755;2022-10-14 10:21:09.0;2022-10-14 10:26:58.0;217;3209;2022-10-17 08:20:37.0;12;SAN ANTONIO;Recepcionada;'5629755',
70;5629793;2022-10-14 10:42:03.0;2022-10-14 11:26:31.0;169;2413;2022-10-18 23:48:11.0;31;COPIAPO;Recepcionada;'5629793',
70;5629475;2022-10-14 10:57:09.0;2022-10-14 14:25:21.0;189;2748;2022-10-18 09:11:43.0;50;MALL PUERTO MONTT;Recepcionada;'5629475',
70;5629586;2022-10-14 11:03:06.0;2022-10-14 11:11:00.0;286;7035;null;26;PUNTA ARENAS;Emitida;'5629586',
70;5629789;2022-10-14 11:51:04.0;2022-10-14 12:22:52.0;156;2208;null;94;VILLARRICA;Emitida;'5629789',
70;5629846;2022-10-14 11:51:07.0;2022-10-14 11:54:49.0;217;3024;2022-10-17 07:53:16.0;115;QUILPUE;Recepcionada;'5629846',
70;5629693;2022-10-14 12:07:56.0;2022-10-14 12:37:56.0;688;10090;2022-10-17 14:08:12.0;78;VALLENAR;Recepcionada;'5629693',
70;5629808;2022-10-14 12:12:05.0;2022-10-14 12:15:01.0;178;2505;2022-10-18 10:40:35.0;20;TEMUCO MONTT;Recepcionada;'5629808',
70;5629778;2022-10-14 12:33:05.0;2022-10-14 13:02:53.0;127;1932;2022-10-17 20:26:37.0;81;ANGOL;Recepcionada;'5629778',
70;5629760;2022-10-14 12:51:01.0;2022-10-14 12:55:03.0;128;1965;2022-10-17 09:51:15.0;83;CHILLAN;Recepcionada;'5629760',
70;5629647;2022-10-14 13:20:35.0;2022-10-14 13:23:19.0;560;8816;2022-10-18 11:18:54.0;18;LOS ANGELES;Recepcionada;'5629647',
70;5629370;2022-10-14 13:33:22.0;2022-10-15 09:36:37.0;1484;20913;null;62;COYHAIQUE;Emitida;'5629370',
70;5629753;2022-10-14 13:36:08.0;2022-10-14 13:37:01.0;432;6103;2022-10-17 10:03:55.0;8;PUENTE ALTO;Recepcionada;'5629753',
70;5629775;2022-10-14 13:57:11.0;2022-10-14 14:01:56.0;553;7659;2022-10-17 12:53:47.0;16;TALCA;Recepcionada;'5629775',
70;5629829;2022-10-14 14:57:06.0;2022-10-14 15:46:34.0;201;2987;2022-10-18 11:23:48.0;93;VIÑA DEL MAR;Recepcionada;'5629829',
70;5629782;2022-10-14 15:12:09.0;2022-10-14 15:44:51.0;502;6999;2022-10-17 12:00:39.0;14;RANCAGUA;Recepcionada;'5629782',
70;5629610;2022-10-14 15:21:12.0;2022-10-14 15:26:11.0;409;6621;2022-10-17 17:49:57.0;67;QUILLOTA;Recepcionada;'5629610',
70;5629646;2022-10-14 15:27:09.0;2022-10-14 15:32:59.0;296;5201;2022-10-17 12:04:52.0;98;LA CALERA;Recepcionada;'5629646',
70;5629752;2022-10-14 15:36:09.0;2022-10-14 15:47:40.0;265;3650;2022-10-17 10:39:23.0;60;VIÑA CENTRO;Recepcionada;'5629752',
70;5629761;2022-10-14 15:42:14.0;2022-10-14 16:32:44.0;634;8802;2022-10-17 17:35:57.0;32;OVALLE;Recepcionada;'5629761',
70;5629780;2022-10-14 15:57:04.0;2022-10-14 16:33:32.0;189;2660;2022-10-17 11:59:27.0;92;LA SERENA PASEO BALMACEDA;Recepcionada;'5629780',
70;5629783;2022-10-14 16:03:06.0;2022-10-14 16:05:09.0;320;4508;2022-10-17 10:22:35.0;65;BUIN;Recepcionada;'5629783',
